mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
33.25912380218506,52.512868530144,1.0034589290618896,2.006917858123779,0.1,3,"{'learning_rate': 0.1, 'max_depth': 3}",,0.9196428571428571,,,,,,1
214.81836533546448,105.05025694472495,0.6096957206726075,0.3083155910466483,0.1,5,"{'learning_rate': 0.1, 'max_depth': 5}",,0.91875,0.9383928571428571,0.93125,0.9330357142857143,,,1
235.2264928817749,186.33846085773055,0.33555173873901367,0.2870165375819527,0.1,7,"{'learning_rate': 0.1, 'max_depth': 7}",0.9392857142857143,0.9205357142857142,,,0.9366071428571429,,,1
149.96584072113038,72.54430967006036,1.7228857040405274,1.118828904406211,0.01,3,"{'learning_rate': 0.01, 'max_depth': 3}",,0.8883928571428571,0.8955357142857143,0.8955357142857143,0.8964285714285715,,,1
167.41704115867614,132.56930537141736,0.4008446216583252,0.3306884421567951,0.01,5,"{'learning_rate': 0.01, 'max_depth': 5}",0.9133928571428571,,0.9098214285714286,0.9044642857142857,,,,1
1.935670518875122,0.7668568192438285,0.0,0.0,0.01,7,"{'learning_rate': 0.01, 'max_depth': 7}",,,,,,,,1
2.2836998462677003,0.15028995988897442,0.0,0.0,0.001,3,"{'learning_rate': 0.001, 'max_depth': 3}",,,,,,,,1
4.130120849609375,1.6797275987886178,0.0,0.0,0.001,5,"{'learning_rate': 0.001, 'max_depth': 5}",,,,,,,,1
3.257174491882324,2.140681412709462,0.0,0.0,0.001,7,"{'learning_rate': 0.001, 'max_depth': 7}",,,,,,,,1
